"","genres"
"580","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"581","pop"
"582","cumbia pop,cumbia villera"
"583","cumbia pop,cumbia villera"
"584","argentine rock,latin alternative,latin rock,rock en espanol"
"585","deep funk carioca"
"586","cumbia pop,cumbia villera"
"587","argentine rock,cumbia pop,cumbia villera,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"588","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"589","cumbia pop,cumbia villera"
"590","hip hop,indie pop rap,pop,pop rap,rap"
"591","dance pop,pop,post-teen pop"
"592","brostep,egyptian pop,pop,progressive electro house"
"593","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"594","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"595",""
"596","latin,reggaeton"
"597","latin alternative,latin rock,rock en espanol,rock nacional"
"598","dance pop,pop,post-teen pop"
"599","dance pop,pop,post-teen pop"
"600","cumbia pop"
"601","latin,latin pop"
"602","reggaeton"
"603","latin,latin pop,reggaeton"
"604","reggaeton,trap latino"
"605","colombian pop,latin,latin pop"
"606","baile pop"
"607","reggaeton,trap latino"
"608","dance pop,latin pop,latin viral pop,pop,reggaeton"
"609","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"610","latin,reggaeton flow,tropical"
"611","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"612","dance pop,latin,latin pop,pop,tropical"
"613","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"614","dance pop,pop,post-teen pop"
"615","argentine hip hop,trap argentino"
"616","latin,latin hip hop,pop,reggaeton,tropical"
"617","colombian pop,latin pop"
"618","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"619","bachata,latin,tropical"
"620","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"621","argentine hip hop,trap argentino,trap latino"
"622","colombian pop,latin,tropical"
"623","latin,latin arena pop,latin pop,mexican pop,pop"
"624","cumbia pop"
"625","reggaeton"
"626","latin arena pop,latin pop,latin viral pop,spanish pop"
"627","latin,reggaeton"
"628","cumbia pop"
"629","latin,latin pop,tropical"
"630","deep funk carioca"
"631","latin,reggaeton"
"632","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"633","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"634","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"635","boy band,latin,latin pop,pop,reggaeton,tropical"
"636","reggaeton,trap latino"
"637","argentine hip hop,trap argentino"
"638","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"639","reggaeton,trap latino"
"640","boy band,latin,latin pop,pop,reggaeton,tropical"
"641","dance pop,electro latino,latin,latin pop,pop,tropical"
"642","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"643","dance pop,pop,post-teen pop"
"644","pop"
"645","dance pop,pop,post-teen pop"
"646","latin,latin hip hop,pop,reggaeton,tropical"
"647","reggaeton,trap latino"
"648","latin,latin pop"
"649","reggaeton,trap latino"
"650","deep funk carioca"
"651","argentine hip hop,trap argentino"
"652","reggaeton,trap latino"
"653","argentine hip hop,trap argentino"
"654","argentine hip hop,trap argentino,trap latino"
"655","cumbia pop"
"656","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"657","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"658","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"659","colombian pop,latin,latin pop"
"660","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"661","baile pop"
"662","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"663","latin,reggaeton"
"664","dance pop,pop,post-teen pop"
"665","cumbia pop"
"666","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"667","cumbia pop"
