"","genres"
"631","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"632","dance pop,pop,post-teen pop"
"633","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"634","deep funk carioca"
"635","latin arena pop,latin pop,latin viral pop,spanish pop"
"636","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"637","pop"
"638","reggaeton,trap latino"
"639","colombian pop,latin,latin pop"
"640","boy band,latin,latin pop,pop,reggaeton,tropical"
"641","reggaeton flow,trap latino"
"642","rap dominicano,reggaeton flow"
"643","reggaeton flow"
"644","reggaeton,trap latino"
"645","dance pop,electro latino,latin,latin pop,pop,tropical"
"646","reggaeton,trap latino"
"647","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"648","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"649","latin,latin hip hop,pop,reggaeton,tropical"
"650","dance pop,pop,post-teen pop"
"651","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"652","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"653","boy band,latin,latin pop,pop,reggaeton,tropical"
"654","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"655","latin,reggaeton"
"656","latin,latin pop"
"657","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"658","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"659","argentine hip hop,trap argentino,trap latino"
"660","pop"
"661","pop"
"662","dance pop,pop,post-teen pop"
"663","latin,latin hip hop,reggaeton,trap latino,tropical"
"664","argentine hip hop,trap argentino"
"665","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"666","reggaeton flow,trap latino"
"667","latin,latin pop,tropical"
"668","pop,rap"
"669","reggaeton,trap latino"
"670","colombian pop,latin,latin pop"
"671","latin alternative,latin pop"
"672","latin,latin hip hop,pop,reggaeton,tropical"
"673","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"674","latin,latin pop,latin viral pop,mexican pop"
"675","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"676","reggaeton,trap latino"
"677","boy band,latin,latin pop,pop,reggaeton,tropical"
"678","latin,latin arena pop,latin pop,spanish pop"
"679","pop,post-teen pop"
"680","emo rap"
"681","latin,reggaeton"
"682","latin,latin hip hop,reggaeton,trap latino,tropical"
"683","pop,post-teen pop"
"684","latin pop,reggaeton"
"685","latin,latin hip hop,pop,reggaeton,tropical"
"686","reggaeton"
"687","latin,latin hip hop,pop,reggaeton,tropical"
"688","canadian pop,pop,rap"
"689","pop"
"690","latin,reggaeton flow,trap latino,tropical"
"691","colombian pop,latin,latin pop,rock cristiano"
"692","chillstep,edm,indie poptimism,pop,tropical pop edm"
"693","latin,latin hip hop,reggaeton,trap latino,tropical"
"694","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"695","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"696","dance pop,electropop,pop,post-teen pop"
"697","bachata,latin,tropical"
"698","latin,reggaeton flow,trap latino,tropical"
"699","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"700","latin,latin hip hop,pop,reggaeton,tropical"
"701","latin,latin hip hop,reggaeton,trap latino,tropical"
"702","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"703","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"704","pop,post-teen pop"
"705",""
"706","pop"
"707","chilean indie,chilean rock,cumbia chilena"
"708","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"709","colombian pop,latin pop"
"710","reggaeton,trap latino"
"711","latin pop,reggaeton"
"712","dance pop,latin,latin pop,pop,tropical"
"713","reggaeton flow,trap latino"
"714","dance pop,latin,latin pop,mexican pop,tropical"
"715",""
"716","latin,latin arena pop,latin pop,spanish pop"
"717","chilean indie,chilean rock,cumbia chilena,latin rock,nueva cancion"
"718","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"719","latin pop,reggaeton"
"720","dance pop,pop,post-teen pop,viral pop"
"721","latin arena pop,latin pop,latin viral pop,spanish pop"
"722","latin,reggaeton flow,trap latino,tropical"
"723","reggaeton,trap latino"
"724","latin,reggaeton"
"725","reggaeton,trap latino"
"726","cumbia pop"
"727","reggaeton,trap latino"
"728","pop"
"729","latin alternative,latin pop"
"730","dance pop,pop,post-teen pop,viral pop"
"731","dance pop,latin,latin pop,pop,tropical"
"732","cubaton,reggaeton"
"733","chilean indie,chilean rock,cumbia chilena"
"734","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"735","reggaeton,trap latino"
"736","modern rock,rock,vegas indie"
"737","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"738","cumbia pop"
"739","modern rock,rock,vegas indie"
"740","latin,latin pop,tropical"
"741","cumbia chilena"
"742","reggaeton,trap latino"
"743","dembow,latin,rap dominicano,reggaeton flow,tropical"
"744","reggaeton flow,trap latino"
"745","reggaeton"
"746","edm,electro house,house,pop,progressive house"
"747","reggaeton,trap latino"
"748","argentine hip hop,trap argentino"
"749","edm,electropop,pop,tropical house"
"750","canadian pop,dance pop,pop,post-teen pop,viral pop"
"751","reggaeton flow,trap latino"
"752","latin hip hop,reggaeton flow,trap latino,tropical"
"753","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"754","colombian pop,latin pop"
"755","latin,reggaeton"
"756","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"757","canadian pop,dance pop,pop,post-teen pop"
"758","latin pop,spanish pop,spanish pop rock"
"759","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"760","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"761","latin,reggaeton flow,trap latino,tropical"
"762","dance pop,pop,post-teen pop,viral pop"
"763","dance pop,pop,post-teen pop"
"764","dance pop,dancehall,pop,pop rap"
"765","latin,latin arena pop,latin pop,mexican pop"
"766","dance pop,latin,pop,pop rap"
"767",""
"768","chilean indie,chilean rock,cumbia chilena,latin rock,nueva cancion"
"769","dance pop,edm,electronic trap,pop,tropical house"
"770","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"771","dance pop,edm,electro house,moombahton,pop,tropical house"
"772","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"773","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"774","latin,latin pop,pop reggaeton"
"775","reggaeton flow,trap latino"
"776","detroit hip hop,g funk,hip hop,rap"
"777","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"778","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"779","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"780","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"781","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"782","latin,latin pop"
"783","dance pop,edm,electro house,moombahton,pop,tropical house"
"784","reggaeton"
"785","reggaeton flow,trap latino"
"786","latin alternative,latin pop"
"787","dance pop,pop,post-teen pop"
"788","latin,reggaeton flow,trap latino,tropical"
"789","brostep,egyptian pop,pop,progressive electro house"
"790","boy band,latin,latin pop,pop,reggaeton,tropical"
"791","latin,latin arena pop,latin pop,mexican pop,pop"
"792",""
"793","reggaeton flow,trap latino"
"794",""
"795","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"796","big room,edm,pop,progressive house,tropical house"
"797","reggaeton,trap latino"
"798","pop"
"799","deep funk carioca"
"800","pop,post-teen pop"
"801","latin,latin pop"
"802","reggaeton"
"803","colombian pop,latin,latin pop"
"804","reggaeton,trap latino"
"805","latin,latin pop,reggaeton"
"806","reggaeton,trap latino"
"807","colombian pop,latin,tropical"
"808","dance pop,latin,latin pop,pop,tropical"
"809","dance pop,latin pop,latin viral pop,pop,reggaeton"
"810","latin,reggaeton flow,tropical"
"811","deep funk carioca"
"812","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"813","bachata,latin,tropical"
"814","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"815","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"816","baile pop"
"817","latin,latin arena pop,latin pop,mexican pop,pop"
"818","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"819","latin,latin hip hop,pop,reggaeton,tropical"
"820","reggaeton,trap latino"
"821","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"822","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"823","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"824","reggaeton,trap latino"
"825","colombian pop,latin pop"
"826","latin,reggaeton"
"827","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"828","dance pop,pop,post-teen pop"
"829","latin,reggaeton"
"830","deep funk carioca"
"831","reggaeton"
"832","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"833","dance pop,pop,post-teen pop"
"834","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"835","latin arena pop,latin pop,latin viral pop,spanish pop"
"836","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"837","dance pop,electro latino,latin,latin pop,pop,tropical"
"838","pop"
"839","boy band,latin,latin pop,pop,reggaeton,tropical"
"840","reggaeton,trap latino"
"841","colombian pop,latin,latin pop"
"842","reggaeton flow,trap latino"
"843","reggaeton flow"
"844","reggaeton,trap latino"
"845","rap dominicano,reggaeton flow"
"846","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"847","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"848","reggaeton,trap latino"
"849","latin,latin hip hop,pop,reggaeton,tropical"
"850","dance pop,pop,post-teen pop"
"851","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"852","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"853","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"854","boy band,latin,latin pop,pop,reggaeton,tropical"
"855","latin,reggaeton"
"856","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"857","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"858","latin,latin pop"
"859","argentine hip hop,trap argentino,trap latino"
"860","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"861","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"862","latin,latin hip hop,reggaeton,trap latino,tropical"
"863","pop"
"864","argentine hip hop,trap argentino"
"865","pop"
"866","reggaeton flow,trap latino"
"867","reggaeton,trap latino"
"868","dance pop,pop,post-teen pop"
"869","latin,latin pop,tropical"
"870","reggaeton,trap latino"
"871","colombian pop,latin,latin pop"
"872","latin,latin hip hop,pop,reggaeton,tropical"
"873","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"874","pop,rap"
"875","latin alternative,latin pop"
"876","latin,latin pop,latin viral pop,mexican pop"
"877","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"878","boy band,latin,latin pop,pop,reggaeton,tropical"
"879","pop,post-teen pop"
"880","latin,latin hip hop,reggaeton,trap latino,tropical"
"881","latin pop,reggaeton"
"882","latin,reggaeton"
"883","reggaeton"
"884","latin,latin hip hop,pop,reggaeton,tropical"
"885","chillstep,edm,indie poptimism,pop,tropical pop edm"
"886","latin,latin hip hop,pop,reggaeton,tropical"
"887","pop,post-teen pop"
"888","emo rap"
"889","canadian pop,pop,rap"
"890","latin,reggaeton flow,trap latino,tropical"
"891","latin,latin arena pop,latin pop,spanish pop"
"892","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"893","pop,post-teen pop"
"894","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"895","latin,latin hip hop,reggaeton,trap latino,tropical"
"896","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"897","colombian pop,latin,latin pop,rock cristiano"
"898","latin,latin hip hop,pop,reggaeton,tropical"
"899","pop"
"900","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"901","bachata,latin,tropical"
"902","latin,reggaeton flow,trap latino,tropical"
"903","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"904","latin pop,reggaeton"
"905","chilean indie,chilean rock,cumbia chilena"
"906","colombian pop,latin pop"
"907","latin,latin hip hop,reggaeton,trap latino,tropical"
"908","dance pop,electropop,pop,post-teen pop"
"909","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"910","reggaeton,trap latino"
"911","dance pop,pop,post-teen pop,viral pop"
"912","latin pop,reggaeton"
"913","dance pop,latin,latin pop,pop,tropical"
"914",""
"915","chilean indie,chilean rock,cumbia chilena,latin rock,nueva cancion"
"916","cumbia pop"
"917","reggaeton flow,trap latino"
"918","dance pop,latin,latin pop,mexican pop,tropical"
"919","latin arena pop,latin pop,latin viral pop,spanish pop"
"920","reggaeton,trap latino"
"921","latin,reggaeton"
"922","dance pop,pop,post-teen pop,viral pop"
"923","cubaton,reggaeton"
"924","latin,reggaeton flow,trap latino,tropical"
"925","reggaeton,trap latino"
"926","dance pop,latin,latin pop,pop,tropical"
"927","chilean indie,chilean rock,cumbia chilena"
"928","pop"
"929","cumbia pop"
"930","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"931","reggaeton,trap latino"
"932",""
"933","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"934","latin alternative,latin pop"
"935","reggaeton,trap latino"
"936","reggaeton"
"937","modern rock,rock,vegas indie"
"938","reggaeton,trap latino"
"939","cumbia chilena"
"940","latin,latin arena pop,latin pop,spanish pop"
"941","pop"
"942","reggaeton flow,trap latino"
"943","latin,latin pop,tropical"
"944","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"945","reggaeton,trap latino"
"946","modern rock,rock,vegas indie"
"947","argentine hip hop,trap argentino"
"948","edm,electropop,pop,tropical house"
"949","latin,reggaeton"
"950","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"951","latin hip hop,reggaeton flow,trap latino,tropical"
"952","latin,latin pop,pop reggaeton"
"953","colombian pop,latin pop"
"954","dembow,latin,rap dominicano,reggaeton flow,tropical"
"955","reggaeton flow,trap latino"
"956","dance pop,edm,electronic trap,pop,tropical house"
"957","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"958","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"959","dance pop,pop,post-teen pop,viral pop"
"960","latin,reggaeton flow,trap latino,tropical"
"961","chilean indie,chilean rock,cumbia chilena,latin rock,nueva cancion"
"962","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"963","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"964","dance pop,latin,pop,pop rap"
"965","dance pop,dancehall,pop,pop rap"
"966","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"967","canadian pop,dance pop,pop,post-teen pop,viral pop"
"968","reggaeton flow,trap latino"
"969","edm,electro house,house,pop,progressive house"
"970","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"971","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"972","dance pop,edm,electro house,moombahton,pop,tropical house"
"973","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"974","reggaeton"
"975","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"976","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"977","latin pop,spanish pop,spanish pop rock"
"978","dance pop,edm,electro house,moombahton,pop,tropical house"
"979","detroit hip hop,g funk,hip hop,rap"
"980","reggaeton flow,trap latino"
"981","latin,reggaeton flow,trap latino,tropical"
"982",""
"983",""
"984","boy band,latin,latin pop,pop,reggaeton,tropical"
"985",""
"986","canadian pop,dance pop,pop,post-teen pop"
"987","pop,post-teen pop"
"988","dance pop,pop,post-teen pop"
"989","cumbia pop"
"990","latin,reggaeton flow,trap latino,tropical"
"991","cumbia chilena"
"992","dancehall"
"993","latin,latin arena pop,latin pop,mexican pop"
"994","latin,latin pop"
"995","reggaeton flow,trap latino"
"996","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"997","chilean indie,chilean rock,cumbia chilena"
"998","deep funk carioca"
"999","dance pop,edm,pop"
"1000","reggaeton,trap latino"
"1001","latin,latin pop"
"1002","reggaeton"
"1003","colombian pop,latin,latin pop"
"1004","latin,latin pop,reggaeton"
"1005","reggaeton,trap latino"
"1006","colombian pop,latin,tropical"
"1007","reggaeton,trap latino"
"1008","dance pop,latin pop,latin viral pop,pop,reggaeton"
"1009","latin,reggaeton flow,tropical"
"1010","deep funk carioca"
"1011","dance pop,latin,latin pop,pop,tropical"
"1012","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"1013","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1014","bachata,latin,tropical"
"1015","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1016","baile pop"
"1017","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1018","latin,latin arena pop,latin pop,mexican pop,pop"
"1019","latin,latin hip hop,pop,reggaeton,tropical"
"1020","reggaeton,trap latino"
"1021","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1022","colombian pop,latin pop"
"1023","latin,reggaeton"
"1024","reggaeton,trap latino"
"1025","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1026","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1027","dance pop,pop,post-teen pop"
"1028","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1029","latin,reggaeton"
"1030","dance pop,electro latino,latin,latin pop,pop,tropical"
"1031","deep funk carioca"
"1032","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1033","reggaeton"
"1034","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1035","dance pop,pop,post-teen pop"
"1036","latin arena pop,latin pop,latin viral pop,spanish pop"
"1037","reggaeton,trap latino"
"1038","boy band,latin,latin pop,pop,reggaeton,tropical"
"1039","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1040","colombian pop,latin,latin pop"
"1041","pop"
"1042","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1043","rap dominicano,reggaeton flow"
"1044","reggaeton flow,trap latino"
"1045","reggaeton flow"
"1046","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"1047","reggaeton,trap latino"
"1048","reggaeton,trap latino"
"1049","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1050","latin,latin hip hop,pop,reggaeton,tropical"
"1051","dance pop,pop,post-teen pop"
"1052","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"1053","boy band,latin,latin pop,pop,reggaeton,tropical"
"1054","latin,reggaeton"
"1055","latin,latin pop"
"1056","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1057","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1058","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1059","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"1060","argentine hip hop,trap argentino,trap latino"
"1061","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"1062","pop"
"1063","latin,latin hip hop,reggaeton,trap latino,tropical"
"1064","colombian pop,latin,latin pop"
"1065","boy band,latin,latin pop,pop,reggaeton,tropical"
"1066","latin,latin pop,tropical"
"1067","reggaeton,trap latino"
"1068","argentine hip hop,trap argentino"
"1069","reggaeton flow,trap latino"
"1070","latin,latin hip hop,pop,reggaeton,tropical"
"1071","dance pop,pop,post-teen pop"
"1072","pop"
"1073","latin alternative,latin pop"
"1074","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1075","latin,latin pop,latin viral pop,mexican pop"
"1076","reggaeton,trap latino"
"1077","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1078","pop,rap"
"1079","latin,latin hip hop,reggaeton,trap latino,tropical"
"1080","latin,latin hip hop,pop,reggaeton,tropical"
"1081","latin,reggaeton"
"1082","chillstep,edm,indie poptimism,pop,tropical pop edm"
"1083","latin pop,reggaeton"
"1084","reggaeton"
"1085","latin pop,reggaeton"
"1086","cumbia pop"
"1087","canadian pop,pop,rap"
"1088","latin,latin hip hop,pop,reggaeton,tropical"
"1089","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1090","pop,post-teen pop"
"1091","latin,reggaeton flow,trap latino,tropical"
"1092","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1093","emo rap"
"1094","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"1095","pop,post-teen pop"
"1096","latin,latin hip hop,pop,reggaeton,tropical"
"1097","chilean indie,chilean rock,cumbia chilena,latin rock,nueva cancion"
"1098","colombian pop,latin pop"
"1099","chilean indie,chilean rock,cumbia chilena"
"1100","latin,latin hip hop,reggaeton,trap latino,tropical"
"1101","colombian pop,latin,latin pop,rock cristiano"
"1102","latin,reggaeton flow,trap latino,tropical"
"1103","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1104","cumbia pop"
"1105","dance pop,electro latino,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"1106","cubaton,reggaeton"
"1107","latin arena pop,latin pop,latin viral pop,spanish pop"
"1108","dance pop,latin,latin pop,pop,tropical"
"1109","dance pop,latin,latin pop,mexican pop,tropical"
"1110","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1111","latin,latin hip hop,reggaeton,trap latino,tropical"
"1112","pop,post-teen pop"
"1113","latin,latin arena pop,latin pop,spanish pop"
"1114","reggaeton,trap latino"
"1115","bachata,latin,tropical"
"1116","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1117","reggaeton"
"1118","latin,reggaeton"
"1119","dance pop,latin,latin pop,pop,tropical"
"1120","latin pop,reggaeton"
"1121","reggaeton flow,trap latino"
"1122",""
"1123","pop"
"1124","reggaeton,trap latino"
"1125","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1126","dance pop,electropop,pop,post-teen pop"
"1127","reggaeton,trap latino"
"1128","cumbia chilena"
"1129","latin,latin pop,pop reggaeton"
"1130","dance pop,pop,post-teen pop,viral pop"
"1131","latin,reggaeton"
"1132","chilean indie,chilean rock,cumbia chilena"
"1133","reggaeton,trap latino"
"1134","latin alternative,latin pop"
"1135","reggaeton,trap latino"
"1136",""
"1137","latin,reggaeton flow,trap latino,tropical"
"1138","dance pop,pop,post-teen pop,viral pop"
"1139","dembow,latin,rap dominicano,reggaeton flow,tropical"
"1140","latin,latin pop,tropical"
"1141","cumbia pop"
"1142","reggaeton,trap latino"
"1143","pop"
"1144","modern rock,rock,vegas indie"
"1145","reggaeton,trap latino"
"1146","latin hip hop,reggaeton flow,trap latino,tropical"
"1147","cumbia chilena"
"1148","chilean indie,chilean rock,cumbia chilena,latin rock,nueva cancion"
"1149",""
"1150","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"1151","reggaeton flow,trap latino"
"1152","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1153","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"1154","latin,reggaeton flow,trap latino,tropical"
"1155",""
"1156","dance pop,edm,electronic trap,pop,tropical house"
"1157","colombian pop,latin,latin pop"
"1158","cumbia chilena"
"1159","colombian pop,latin pop"
"1160","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"1161","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"1162","pop"
"1163","latin,reggaeton flow,trap latino,tropical"
"1164","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"1165","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"1166","dancehall"
"1167","modern rock,rock,vegas indie"
"1168","dance pop,latin,pop,pop rap"
"1169","reggaeton flow,trap latino"
"1170","latin,latin arena pop,latin pop,spanish pop"
"1171","reggaeton flow,trap latino"
"1172","deep funk carioca"
"1173","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1174","argentine hip hop,trap argentino"
"1175","dance pop,edm,electro house,moombahton,pop,tropical house"
"1176","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1177","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"1178","dance pop,dancehall,pop,pop rap"
"1179","dance pop,pop,post-teen pop,viral pop"
"1180",""
"1181","cumbia chilena"
"1182","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1183","dance pop,edm,electro house,moombahton,pop,tropical house"
"1184","cumbia chilena"
"1185","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"1186","reggaeton"
"1187","latin,latin pop"
"1188","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1189","edm,electro house,house,pop,progressive house"
"1190","canadian pop,dance pop,pop,post-teen pop,viral pop"
"1191","pop,post-teen pop"
"1192","reggaeton flow,trap latino"
"1193","latin,reggaeton flow,trap latino,tropical"
"1194","cubaton,dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1195","edm,electropop,pop,tropical house"
"1196","cumbia chilena"
"1197","pop"
"1198","chilean indie,chilean rock,cumbia chilena"
"1199","cumbia chilena"
"1200",""
"1201","latin,latin pop"
"1202","reggaeton"
"1203","colombian pop,latin,latin pop"
"1204","latin,latin pop,reggaeton"
"1205","reggaeton,trap latino"
"1206","colombian pop,latin,tropical"
"1207","reggaeton,trap latino"
"1208","deep funk carioca"
"1209","dance pop,latin pop,latin viral pop,pop,reggaeton"
"1210","latin,reggaeton flow,tropical"
"1211","dance pop,latin,latin pop,pop,tropical"
"1212","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"1213","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1214","bachata,latin,tropical"
"1215","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1216","baile pop"
"1217","latin,latin arena pop,latin pop,mexican pop,pop"
"1218","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1219","reggaeton,trap latino"
"1220","latin,latin hip hop,pop,reggaeton,tropical"
"1221","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1222","latin,reggaeton"
"1223","colombian pop,latin pop"
"1224","reggaeton,trap latino"
"1225","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1226","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1227","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1228","dance pop,pop,post-teen pop"
"1229","dance pop,electro latino,latin,latin pop,pop,tropical"
"1230","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1231","latin,reggaeton"
"1232","deep funk carioca"
"1233","reggaeton"
"1234","dance pop,pop,post-teen pop"
"1235","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1236","reggaeton,trap latino"
"1237","latin arena pop,latin pop,latin viral pop,spanish pop"
"1238","rap dominicano,reggaeton flow"
"1239","boy band,latin,latin pop,pop,reggaeton,tropical"
"1240","colombian pop,latin,latin pop"
"1241","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1242","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1243","pop"
"1244","reggaeton flow"
"1245","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"1246","reggaeton flow,trap latino"
"1247","reggaeton,trap latino"
"1248","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1249","reggaeton,trap latino"
"1250","latin,latin hip hop,pop,reggaeton,tropical"
"1251","dance pop,pop,post-teen pop"
"1252","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"1253","boy band,latin,latin pop,pop,reggaeton,tropical"
"1254","latin,latin pop"
"1255","colombian pop,latin,latin pop,pop,reggaeton,tropical"
