"","genres"
"671","deep funk carioca"
"672","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"673","pop"
"674","reggaeton,trap latino"
"675","reggaeton,trap latino"
"676","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"677","permanent wave,pop"
"678","dance pop,electropop,pop,post-teen pop"
"679","reggaeton flow,trap latino"
"680","latin arena pop,latin pop,latin viral pop,spanish pop"
"681","brazilian electronica,sertanejo pop,sertanejo universitario"
"682","pop,post-teen pop"
"683","latin,latin pop,latin viral pop,mexican pop"
"684","colombian pop,latin pop"
"685","detroit hip hop,g funk,hip hop,rap"
"686","deep funk carioca"
"687","brostep,egyptian pop,pop,progressive electro house"
"688","paraguayan rock"
"689","latin,latin hip hop,pop,reggaeton,tropical"
"690","latin,reggaeton"
"691","paraguayan rock"
"692","reggaeton,trap latino"
"693","cumbia paraguaya"
"694","pop,post-teen pop"
"695","electro house"
"696","boy band,latin,latin pop,pop,reggaeton,tropical"
"697","big room,edm,pop,progressive house,tropical house"
"698","brazilian electronica,deep funk carioca"
"699","electro house"
"700","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"701","reggaeton,trap latino"
"702","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"703","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"704","dance pop,pop,post-teen pop,viral pop"
"705","reggaeton flow"
"706","reggaeton"
"707","latin,latin arena pop,latin pop,spanish pop"
"708","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"709","chillstep,edm,indie poptimism,pop,tropical pop edm"
"710","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"711","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"712","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"713","modern rock,rock,vegas indie"
"714","paraguayan rock"
"715","reggaeton,trap latino"
"716","edm,electropop,pop,tropical house"
"717","boy band,latin,latin pop,pop,reggaeton,tropical"
"718","dance pop,pop,post-teen pop,viral pop"
"719","brazilian electronica,deep funk carioca"
"720","colombian pop,latin pop"
"721","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"722","dance pop,latin,latin pop,pop,tropical"
"723","reggaeton,trap latino"
"724","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"725","pop,rap"
"726","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"727","paraguayan rock"
"728","dance pop,pop,post-teen pop"
"729","edm,tropical house"
"730","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"731","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"732","baile pop,brazilian electronica,deep funk carioca"
"733","edm,electro house,house,pop,progressive house"
"734","latin hip hop,reggaeton flow,trap latino,tropical"
"735","pop,rap"
"736","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"737","deep funk carioca"
"738","reggaeton flow,trap latino"
"739","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"740",""
"741","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"742","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"743","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"744","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"745","latin alternative,latin rock,rock en espanol,rock nacional"
"746","reggaeton flow,trap latino"
"747","hip hop,indie pop rap,pop,pop rap,rap"
"748","cumbia paraguaya,cumbia pop,paraguayan rock"
"749","paraguayan rock"
"750","baile pop,brazilian electronica,deep funk carioca"
"751","baile pop,brazilian electronica,deep funk carioca"
"752","paraguayan rock"
"753","canadian pop,dance pop,pop,post-teen pop,viral pop"
"754","colombian pop,latin pop"
"755","big room,edm,pop,progressive house,tropical house"
"756","dance pop,pop,post-teen pop"
"757","modern rock,rock,vegas indie"
"758","reggaeton"
"759","argentine rock,cumbia pop,cumbia villera,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"760","sertanejo universitario"
"761","colombian pop,latin,latin pop"
"762","reggaeton,trap latino"
"763","latin,latin pop,reggaeton"
"764","reggaeton"
"765","latin,latin pop"
"766","baile pop"
"767","reggaeton,trap latino"
"768","latin,reggaeton flow,tropical"
"769","latin,latin hip hop,pop,reggaeton,tropical"
"770","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"771","reggaeton,trap latino"
"772","bachata,latin,tropical"
"773","dance pop,latin pop,latin viral pop,pop,reggaeton"
"774","dance pop,latin,latin pop,pop,tropical"
"775","rap dominicano,reggaeton flow"
"776","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"777","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"778","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"779","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"780","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"781","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"782","colombian pop,latin,tropical"
"783","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"784","reggaeton flow,trap latino"
"785","baile pop,brazilian electronica,deep funk carioca"
"786","colombian pop,latin pop"
"787","reggaeton,trap latino"
"788","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"789","reggaeton,trap latino"
"790","dance pop,pop,post-teen pop"
"791","latin arena pop,latin pop,latin viral pop,spanish pop"
"792","reggaeton,trap latino"
"793","reggaeton,trap latino"
"794","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"795","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"796","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"797","deep funk carioca"
"798","deep funk carioca"
"799","dance pop,pop,post-teen pop"
"800","cubaton,latin,tropical"
"801","latin,reggaeton"
"802","dance pop,pop,post-teen pop"
"803","reggaeton"
"804","latin,reggaeton"
"805","colombian pop,latin,latin pop"
"806","reggaeton,trap latino"
"807","pop,rap"
"808","latin,latin hip hop,pop,reggaeton,tropical"
"809","reggaeton flow,trap latino"
"810","boy band,latin,latin pop,pop,reggaeton,tropical"
"811","baile pop"
"812","dance pop,electro latino,latin,latin pop,pop,tropical"
"813","boy band,latin,latin pop,pop,reggaeton,tropical"
"814","emo rap"
"815","pop"
"816","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"817","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"818","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"819","latin,latin arena pop,latin pop,mexican pop,pop"
"820",""
"821","latin,latin hip hop,reggaeton,trap latino,tropical"
"822","pop"
"823","modern rock,rock,vegas indie"
"824","latin,reggaeton"
"825","latin,latin pop,tropical"
"826","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"827","deep funk carioca"
"828","dance pop,pop,post-teen pop"
"829","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"830","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"831","pop"
"832","latin pop,reggaeton"
"833","reggaeton"
"834","latin,latin hip hop,reggaeton,trap latino,tropical"
"835","brazilian electronica,deep funk carioca"
"836","argentine hip hop,trap argentino,trap latino"
"837","reggaeton flow"
"838","latin,latin hip hop,reggaeton,trap latino,tropical"
"839",""
"840","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"841","baile pop,brazilian electronica,deep funk carioca"
"842","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"843","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"844","reggaeton flow,trap latino"
"845","latin,reggaeton flow,trap latino,tropical"
"846","bachata,latin,tropical"
"847","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"848","deep funk carioca"
"849","modern rock,rock,vegas indie"
"850","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"851","colombian pop,latin,latin pop"
"852","latin,reggaeton flow,trap latino,tropical"
"853","brazilian electronica,deep funk carioca"
"854","pop"
"855","edm,electropop,pop,tropical house"
"856","reggaeton,trap latino"
"857","latin,latin pop"
"858","reggaeton,trap latino"
"859","latin pop,reggaeton"
"860","deep funk carioca"
"861","argentine hip hop,trap argentino"
"862","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"863","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"864","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"865","latin,latin hip hop,pop,reggaeton,tropical"
"866","latin,latin hip hop,pop,reggaeton,tropical"
"867","latin,reggaeton"
"868","deep funk carioca"
"869","deep funk carioca"
"870","latin arena pop,latin pop,latin viral pop,spanish pop"
"871","latin,latin hip hop,pop,reggaeton,tropical"
"872","reggaeton flow,trap latino"
"873","colombian pop,latin,latin pop,rock cristiano"
"874","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"875","deep funk carioca"
"876","brazilian electronica,sertanejo pop,sertanejo universitario"
"877","dance pop,electropop,pop,post-teen pop"
"878","pop"
"879","reggaeton,trap latino"
"880","paraguayan rock"
"881","reggaeton,trap latino"
"882","detroit hip hop,g funk,hip hop,rap"
"883","reggaeton,trap latino"
"884","paraguayan rock"
"885","cumbia paraguaya"
"886","latin,latin pop,latin viral pop,mexican pop"
"887","pop,post-teen pop"
"888","colombian pop,latin pop"
"889","latin,latin hip hop,pop,reggaeton,tropical"
"890","brostep,egyptian pop,pop,progressive electro house"
"891","permanent wave,pop"
"892","pop"
"893","boy band,latin,latin pop,pop,reggaeton,tropical"
"894","latin,reggaeton"
"895","electro house"
"896","pop,post-teen pop"
"897","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"898","reggaeton"
"899","reggaeton,trap latino"
"900","brazilian electronica,deep funk carioca"
"901","big room,edm,pop,progressive house,tropical house"
"902","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"903","reggaeton,trap latino"
"904","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"905","dance pop,pop,post-teen pop,viral pop"
"906","paraguayan rock"
"907","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"908","baile pop,brazilian electronica,deep funk carioca"
"909","dance pop,pop,post-teen pop,viral pop"
"910","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"911","dance pop,latin,latin pop,pop,tropical"
"912","chillstep,edm,indie poptimism,pop,tropical pop edm"
"913","electro house"
"914","reggaeton flow"
"915","brazilian electronica,deep funk carioca"
"916","cumbia paraguaya,cumbia pop,paraguayan rock"
"917","deep funk carioca"
"918","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"919","edm,electro house,house,pop,progressive house"
"920","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"921","reggaeton flow,trap latino"
"922","paraguayan rock"
"923",""
"924","boy band,latin,latin pop,pop,reggaeton,tropical"
"925","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"926","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"927","reggaeton,trap latino"
"928","modern rock,rock,vegas indie"
"929","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"930","dance pop,pop,post-teen pop"
"931","canadian pop,dance pop,pop,post-teen pop,viral pop"
"932","pop,rap"
"933","reggaeton"
"934","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"935","pop,rap"
"936","colombian pop,latin pop"
"937","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"938","edm,tropical house"
"939","edm,electropop,pop,tropical house"
"940","baile pop,brazilian electronica,deep funk carioca"
"941","latin hip hop,reggaeton flow,trap latino,tropical"
"942","paraguayan rock"
"943","hip hop,indie pop rap,pop,pop rap,rap"
"944","sertanejo universitario"
"945","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"946","baile pop,brazilian electronica,deep funk carioca"
"947","latin alternative,latin rock,rock en espanol,rock nacional"
"948","conscious hip hop,hip hop,pop rap,rap,west coast rap"
"949","reggaeton,trap latino"
"950","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"951","latin pop,reggaeton"
"952","paraguayan rock"
"953","latin,latin arena pop,latin pop,spanish pop"
"954","hip hop"
"955","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"956","electro latino,latin,latin hip hop,pop,reggaeton,tropical"
"957","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"958","paraguayan rock"
"959","edm,pop,tropical house"
"960",""
"961","colombian pop,latin,latin pop"
"962","reggaeton,trap latino"
"963","latin,latin pop,reggaeton"
"964","reggaeton"
"965","latin,latin pop"
"966","baile pop"
"967","reggaeton,trap latino"
"968","latin,reggaeton flow,tropical"
"969","reggaeton,trap latino"
"970","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"971","latin,latin hip hop,pop,reggaeton,tropical"
"972","bachata,latin,tropical"
"973","dance pop,latin pop,latin viral pop,pop,reggaeton"
"974","rap dominicano,reggaeton flow"
"975","dance pop,latin,latin pop,pop,tropical"
"976","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"977","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"978","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"979","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"980","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"981","colombian pop,latin,tropical"
"982","baile pop,brazilian electronica,deep funk carioca"
"983","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"984","reggaeton flow,trap latino"
"985","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"986","colombian pop,latin pop"
"987","reggaeton,trap latino"
"988","reggaeton,trap latino"
"989","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"990","dance pop,pop,post-teen pop"
"991","latin arena pop,latin pop,latin viral pop,spanish pop"
"992","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"993","reggaeton,trap latino"
"994","deep funk carioca"
"995","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"996","reggaeton,trap latino"
"997","deep funk carioca"
"998","cubaton,latin,tropical"
"999","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1000","reggaeton,trap latino"
"1001","latin,reggaeton"
"1002","dance pop,pop,post-teen pop"
"1003","latin,reggaeton"
"1004","reggaeton"
"1005","dance pop,pop,post-teen pop"
"1006","colombian pop,latin,latin pop"
"1007","pop,rap"
"1008","reggaeton flow,trap latino"
"1009","latin,latin hip hop,pop,reggaeton,tropical"
"1010","baile pop"
"1011","boy band,latin,latin pop,pop,reggaeton,tropical"
"1012","dance pop,electro latino,latin,latin pop,pop,tropical"
"1013","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"1014",""
"1015","boy band,latin,latin pop,pop,reggaeton,tropical"
"1016","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1017","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1018","pop"
"1019","latin,latin hip hop,reggaeton,trap latino,tropical"
"1020","latin,latin arena pop,latin pop,mexican pop,pop"
"1021","emo rap"
"1022","pop"
"1023","deep funk carioca"
"1024","modern rock,rock,vegas indie"
"1025","brazilian electronica,deep funk carioca"
"1026",""
"1027","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"1028","latin,latin pop,tropical"
"1029","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1030","baile pop,brazilian electronica,deep funk carioca"
"1031","reggaeton"
"1032","latin,reggaeton"
"1033","latin pop,reggaeton"
"1034","deep funk carioca"
"1035","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1036","latin,latin hip hop,reggaeton,trap latino,tropical"
"1037","latin,latin hip hop,reggaeton,trap latino,tropical"
"1038","argentine hip hop,trap argentino,trap latino"
"1039","reggaeton flow"
"1040","dance pop,pop,post-teen pop"
"1041","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1042","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1043","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1044","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1045","colombian pop,latin,latin pop"
"1046","pop"
"1047","reggaeton flow,trap latino"
"1048","argentine hip hop,trap argentino"
"1049","brazilian electronica,deep funk carioca"
"1050","deep funk carioca"
"1051","modern rock,rock,vegas indie"
"1052","latin,reggaeton flow,trap latino,tropical"
"1053","deep funk carioca"
"1054","reggaeton,trap latino"
"1055","latin,reggaeton flow,trap latino,tropical"
"1056","deep funk carioca"
"1057","bachata,latin,tropical"
"1058","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"1059","latin,latin hip hop,pop,reggaeton,tropical"
"1060","latin pop,reggaeton"
"1061","deep funk carioca"
"1062","latin,latin pop"
"1063","pop"
"1064","reggaeton,trap latino"
"1065","latin,latin hip hop,pop,reggaeton,tropical"
"1066","latin,reggaeton"
"1067","cumbia paraguaya"
"1068","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1069","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1070","edm,electropop,pop,tropical house"
"1071","reggaeton flow,trap latino"
"1072","latin,latin hip hop,pop,reggaeton,tropical"
"1073","latin arena pop,latin pop,latin viral pop,spanish pop"
"1074","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"1075","paraguayan rock"
"1076","reggaeton,trap latino"
"1077","brazilian electronica,deep funk carioca"
"1078","reggaeton,trap latino"
"1079","colombian pop,latin,latin pop,rock cristiano"
"1080","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1081","colombian pop,latin pop"
"1082","brazilian electronica,sertanejo pop,sertanejo universitario"
"1083","boy band,latin,latin pop,pop,reggaeton,tropical"
"1084","pop"
"1085","paraguayan rock"
"1086","latin,reggaeton"
"1087","reggaeton"
"1088","baile pop,brazilian electronica,deep funk carioca"
"1089","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1090","permanent wave,pop"
"1091","latin,latin pop,latin viral pop,mexican pop"
"1092","brazilian electronica,deep funk carioca"
"1093","paraguayan rock"
"1094","latin,latin hip hop,pop,reggaeton,tropical"
"1095","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1096","electro house"
"1097","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1098","electro house"
"1099","deep funk carioca"
"1100","reggaeton,trap latino"
"1101","dance pop,electropop,pop,post-teen pop"
"1102","pop"
"1103","reggaeton,trap latino"
"1104","brostep,egyptian pop,pop,progressive electro house"
"1105","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1106","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1107","pop,post-teen pop"
"1108","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1109",""
"1110","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1111","baile pop,brazilian electronica,deep funk carioca"
"1112","pop,post-teen pop"
"1113","baile pop,brazilian electronica,deep funk carioca"
"1114","detroit hip hop,g funk,hip hop,rap"
"1115","latin hip hop,reggaeton flow,trap latino,tropical"
"1116","reggaeton flow"
"1117","reggaeton,trap latino"
"1118","reggaeton flow,trap latino"
"1119","reggaeton,trap latino"
"1120","dance pop,pop,post-teen pop,viral pop"
"1121","hip hop,pop,pop rap,rap,southern hip hop,trap music"
"1122","cumbia paraguaya,cumbia pop,paraguayan rock"
"1123","electro latino,latin,latin hip hop,pop,reggaeton,tropical"
"1124","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1125","paraguayan rock"
"1126","reggaeton"
"1127","dance pop,pop,post-teen pop,viral pop"
"1128","electro latino,latin,latin hip hop,pop,reggaeton,tropical"
"1129","latin,latin hip hop,pop,reggaeton,tropical"
"1130","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1131","edm,tropical house"
"1132","chillstep,edm,indie poptimism,pop,tropical pop edm"
"1133","deep funk carioca"
"1134","colombian pop,latin,latin pop"
"1135","edm,electropop,pop,tropical house"
"1136","modern rock,rock,vegas indie"
"1137","dance pop,latin,latin pop,pop,tropical"
"1138","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1139","paraguayan rock"
"1140","reggaeton flow,trap latino"
"1141","big room,edm,pop,progressive house,tropical house"
"1142","deep funk carioca"
"1143","pop,rap"
"1144","paraguayan rock"
"1145","sertanejo universitario"
"1146","edm,electro house,house,pop,progressive house"
"1147","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1148","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1149","cubaton,reggaeton"
"1150","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1151","dance pop,pop,post-teen pop"
"1152","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"1153","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1154","pop,rap"
"1155","paraguayan rock"
"1156","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"1157","paraguayan rock"
"1158","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1159","latin,latin hip hop,reggaeton,trap latino,tropical"
"1160","latin,latin arena pop,latin pop,spanish pop"
"1161","colombian pop,latin,latin pop"
"1162","reggaeton,trap latino"
"1163","latin,latin pop,reggaeton"
"1164","reggaeton"
"1165","latin,latin pop"
"1166","baile pop"
"1167","reggaeton,trap latino"
"1168","latin,reggaeton flow,tropical"
"1169","reggaeton,trap latino"
"1170","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1171","latin,latin hip hop,pop,reggaeton,tropical"
"1172","bachata,latin,tropical"
"1173","dance pop,latin pop,latin viral pop,pop,reggaeton"
"1174","rap dominicano,reggaeton flow"
"1175","dance pop,latin,latin pop,pop,tropical"
"1176","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1177","dance pop,latin,latin hip hop,latin pop,pop,pop reggaeton,reggaeton,tropical"
"1178","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"1179","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1180","baile pop,brazilian electronica,deep funk carioca"
"1181","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"1182","colombian pop,latin,tropical"
"1183","brostep,deep big room,edm,electro house,electronic trap,moombahton"
"1184","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1185","reggaeton flow,trap latino"
"1186","colombian pop,latin pop"
"1187","reggaeton,trap latino"
"1188","reggaeton,trap latino"
"1189","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1190","dance pop,pop,post-teen pop"
"1191","deep funk carioca"
"1192","latin arena pop,latin pop,latin viral pop,spanish pop"
"1193","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1194","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1195","reggaeton,trap latino"
"1196","deep funk carioca"
"1197","reggaeton,trap latino"
"1198","baile pop"
"1199","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1200","latin,reggaeton"
"1201","reggaeton"
"1202","latin,reggaeton"
"1203","cubaton,latin,tropical"
"1204","reggaeton,trap latino"
"1205","dance pop,pop,post-teen pop"
"1206","colombian pop,latin,latin pop"
"1207","pop,rap"
"1208","dance pop,pop,post-teen pop"
"1209","latin,latin hip hop,pop,reggaeton,tropical"
"1210","reggaeton flow,trap latino"
"1211",""
"1212","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"1213","boy band,latin,latin pop,pop,reggaeton,tropical"
"1214","dance pop,electro latino,latin,latin pop,pop,tropical"
"1215","boy band,latin,latin pop,pop,reggaeton,tropical"
"1216","pop"
"1217","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1218","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1219","emo rap"
"1220","latin,latin hip hop,reggaeton,trap latino,tropical"
"1221","deep funk carioca"
"1222","latin,latin arena pop,latin pop,mexican pop,pop"
"1223","brazilian electronica,deep funk carioca"
"1224","pop"
"1225",""
"1226","baile pop,brazilian electronica,deep funk carioca"
"1227","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1228","deep funk carioca"
"1229","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1230","modern rock,rock,vegas indie"
"1231","colombian pop,latin,latin pop,pop reggaeton,vallenato"
"1232","latin,latin pop,tropical"
"1233","latin,reggaeton"
"1234","reggaeton"
"1235","latin pop,reggaeton"
"1236","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1237","argentine hip hop,trap argentino,trap latino"
"1238","latin,latin hip hop,reggaeton,trap latino,tropical"
"1239","brazilian electronica,deep funk carioca"
"1240","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1241","reggaeton flow"
"1242","dance pop,pop,post-teen pop"
"1243","deep funk carioca"
"1244","deep funk carioca"
"1245","pop"
"1246","latin,latin hip hop,reggaeton,trap latino,tropical"
"1247","colombian pop,latin,latin pop"
"1248","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1249","deep funk carioca"
"1250","deep funk carioca"
"1251","reggaeton,trap latino"
"1252","reggaeton flow,trap latino"
"1253","colombian pop,latin,latin pop,pop,reggaeton,tropical"
"1254","latin,reggaeton flow,trap latino,tropical"
"1255","latin,reggaeton flow,trap latino,tropical"
"1256","latin,latin pop"
"1257","argentine hip hop,trap argentino"
"1258","bachata,latin,tropical"
"1259","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"1260","modern rock,rock,vegas indie"
"1261","latin,reggaeton"
"1262","reggaeton,trap latino"
"1263","latin,latin hip hop,pop,reggaeton,tropical"
"1264","cumbia paraguaya"
"1265","latin pop,reggaeton"
"1266","paraguayan rock"
"1267","brazilian electronica,deep funk carioca"
"1268","latin,latin hip hop,pop,reggaeton,tropical"
"1269","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1270","latin,latin hip hop,pop,reggaeton,tropical"
"1271","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"1272","paraguayan rock"
"1273","boy band,latin,latin pop,pop,reggaeton,tropical"
"1274","brazilian electronica,sertanejo pop,sertanejo universitario"
"1275","edm,electropop,pop,tropical house"
"1276","latin arena pop,latin pop,latin viral pop,spanish pop"
"1277","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1278","pop"
"1279","brazilian electronica,deep funk carioca"
"1280","reggaeton flow,trap latino"
"1281","latin,latin hip hop,reggaeton flow,trap latino,tropical"
"1282","latin,latin hip hop,pop,reggaeton,tropical"
"1283","baile pop,brazilian electronica,deep funk carioca"
"1284","colombian pop,latin pop"
"1285","baile pop,brazilian electronica,deep funk carioca,funk carioca"
"1286","reggaeton,trap latino"
"1287","deep funk carioca"
"1288","paraguayan rock"
"1289","reggaeton,trap latino"
"1290","electro house"
"1291","latin,latin pop,latin viral pop,mexican pop"
"1292","reggaeton,trap latino"
"1293","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1294","pop"
"1295","latin,reggaeton"
"1296","reggaeton,trap latino"
"1297","baile pop,brazilian electronica,deep funk carioca"
"1298","electro house"
"1299","pop,rap"
"1300","latin,latin hip hop,pop,reggaeton,tropical"
"1301","baile pop,brazilian electronica,deep funk carioca"
"1302","brostep,egyptian pop,pop,progressive electro house"
"1303","permanent wave,pop"
"1304","reggaeton,trap latino"
"1305","colombian pop,latin,latin pop,rock cristiano"
"1306","sertanejo universitario"
"1307","dance pop,electropop,pop,post-teen pop"
"1308","pop"
"1309","reggaeton"
"1310","latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"1311","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"1312",""
"1313","pop,post-teen pop"
"1314","electro latino,latin,latin hip hop,pop,reggaeton,tropical"
"1315","reggaeton,trap latino"
"1316","deep funk carioca"
"1317","hip hop,pop,pop rap,rap,southern hip hop,trap music"
