"","genres"
"353","canadian pop,pop,rap"
"354","latin,latin hip hop,pop,reggaeton,tropical"
"355","argentine rock,cumbia pop,cumbia villera,latin alternative,rock en espanol,rock nacional"
"356","boy band,latin,latin pop,pop,reggaeton,tropical"
"357","cumbia pop"
"358","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"359","cumbia pop"
"360","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"361","cumbia pop,cumbia villera"
"362","dance pop,latin,latin pop,pop,tropical"
"363","cumbia pop"
"364","dance pop,latin,latin pop,pop,tropical"
"365","latin,latin hip hop,reggaeton,trap latino,tropical"
"366","dance pop,pop,post-teen pop"
"367","canadian pop,dance pop,pop,post-teen pop,viral pop"
"368","cumbia chilena,cumbia villera,tropical"
"369","canadian pop,dance pop,pop,post-teen pop"
"370","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"371","reggaeton flow"
"372","argentine hip hop,trap espanol"
"373","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"374","cumbia pop"
"375","latin,reggaeton"
"376","latin,reggaeton"
"377","edm,electro house,house,pop,progressive house"
"378","argentine rock,cantautor,latin alternative,latin rock,rock en espanol,rock nacional"
"379","edm,electropop,pop,tropical house"
"380","argentine rock,cumbia pop,rock nacional"
"381","argentine rock,folklore argentino,rock en espanol"
"382","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"383","latin alternative,latin rock,rock en espanol,rock nacional"
"384","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"385","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"386","argentine rock,cumbia pop,latin alternative,latin rock,rock en espanol,rock nacional"
"387","cumbia pop"
"388","dance pop,pop,post-teen pop,viral pop"
"389","argentine rock,cumbia pop,cumbia villera,latin alternative,rock en espanol,rock nacional"
"390","cumbia pop,cumbia villera"
"391","latin pop,reggaeton"
"392","argentine hip hop,trap argentino,trap latino"
"393","dancehall"
"394","argentine punk,argentine rock,latin alternative,latin rock,rock en espanol,rock nacional"
"395","cumbia pop,cumbia villera"
"396","cuarteto,cumbia pop,cumbia villera"
"397","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"398","reggaeton,trap latino"
"399","big room,edm,pop,progressive house,tropical house"
"400","argentine hip hop,trap argentino,trap latino"
