"","genres"
"293","cubaton,pop reggaeton"
"294","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"295","colombian pop,dance pop,latin,latin pop,mexican pop,pop"
"296","latin,latin hip hop,pop,reggaeton,tropical"
"297","canadian pop,dance pop,pop,post-teen pop,viral pop"
"298","dance pop,latin,latin pop,pop,tropical"
"299","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"300","colombian pop,latin pop"
"301","pop"
"302","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"303","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"304","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"305","pop,post-teen pop"
"306","colombian pop,latin,latin pop,pop,rock en espanol,tropical"
"307","dance pop,latin,latin pop,mexican pop,tropical"
"308","reggaeton,trap latino"
"309","dance pop,edm,electronic trap,pop,tropical house"
"310","latin,latin arena pop,latin pop,spanish pop"
"311","latin,reggaeton"
"312","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"313","latin,reggaeton"
"314","latin,reggaeton flow,trap latino,tropical"
"315","reggaeton,trap latino"
"316","dance pop,pop,post-teen pop,viral pop"
"317","dance pop,pop,post-teen pop,viral pop"
"318","edm,electro house,house,pop,progressive house"
"319","latin pop,reggaeton"
"320","bachata,dance pop,latin,latin pop,pop,tropical"
"321","latin,latin arena pop,latin pop,mexican pop"
"322","reggaeton"
"323","cubaton,pop reggaeton"
"324","latin alternative,latin pop"
"325","latin,latin pop"
"326","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"327","reggaeton flow"
"328","edm,tropical house"
"329","pop,post-teen pop"
"330","cubaton,pop reggaeton"
"331","boy band,latin,latin pop,pop,reggaeton,tropical"
"332","latin,latin hip hop,reggaeton,reggaeton flow,tropical"
"333","reggaeton,trap latino"
"334","dance pop,electropop,pop,post-teen pop"
"335","edm,electropop,pop,tropical house"
"336","pop"
"337","latin,reggaeton"
"338","edm,electropop,pop,tropical house"
"339","reggaeton,trap latino"
"340","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"341","peruvian rock,pop reggaeton"
"342","rap dominicano,reggaeton flow"
"343","pop reggaeton"
"344","latin,latin hip hop,reggaeton,trap latino,tropical"
"345","colombian pop,latin pop"
"346","dance pop,dancehall,pop,pop rap"
"347","canadian pop,pop,rap"
"348","dance pop,pop,post-teen pop"
"349","reggaeton"
"350","latin arena pop,latin pop,latin viral pop,spanish pop"
"351","reggaeton,trap latino"
"352","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"353","reggaeton,trap latino"
"354","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"355","modern rock,rock,vegas indie"
"356","latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical"
"357","pop"
"358","dance pop,latin,pop,pop rap"
"359","reggaeton flow,trap latino"
"360","pop,post-teen pop"
"361","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"362","argentine rock,latin alternative,latin rock,rock en espanol,rock nacional,ska argentino"
"363","pop"
"364","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"365","big room,edm,pop,progressive house,tropical house"
