"","genres"
"139","indie pop,indietronica,la indie,modern alternative rock,modern rock,pop,rock"
"140","champeta,colombian pop,dance pop,latin,latin pop,tropical,vallenato"
"141","colombian pop,latin pop"
"142","dance pop,latin,pop,pop rap"
"143","latin,salsa,tropical"
"144",""
"145","reggaeton,trap latino"
"146","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"147","dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show"
"148","pop"
"149","reggaeton"
"150","latin,latin hip hop,pop,reggaeton,tropical"
"151","modern rock,rock,vegas indie"
"152","boy band,latin,latin pop,pop,reggaeton,tropical"
"153","reggaeton flow,trap latino"
"154","boogaloo,latin jazz,mambo,salsa,tropical"
"155","dance pop,edm,electronic trap,pop,tropical house"
"156","dance pop,edm,pop,post-teen pop,tropical house,uk funky"
"157","latin,latin pop,pop reggaeton"
"158","latin,latin pop,salsa,tropical"
"159","dance pop,latin,latin pop,pop,tropical"
"160","detroit hip hop,g funk,hip hop,rap"
"161","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"162","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"163","latin,latin pop,tropical"
"164",""
"165","latin pop,spanish pop,spanish pop rock"
"166","latin,latin hip hop,pop,reggaeton,tropical"
"167","boogaloo,latin jazz,mambo,salsa,tropical"
"168","latin,latin pop"
"169","pop,post-teen pop"
"170","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"171","latin,salsa,tropical"
"172","colombian pop,latin,latin pop,rock cristiano"
"173","dance pop,pinoy hip hop,pop,pop rap,post-teen pop,r&b"
"174","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"175","latin pop,reggaeton"
"176","pop rap"
"177","cumbia,latin,latin pop,pop reggaeton,tropical"
"178","pop"
"179","reggaeton,trap latino"
"180","cumbia pop"
"181","colombian pop,latin,latin pop"
"182","latin,latin hip hop,reggaeton,trap latino,tropical"
"183","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"184","boogaloo,cumbia,latin,latin jazz,salsa,tropical"
"185","edm,pop,tropical house"
"186","edm,pop,tropical house"
"187",""
"188","colombian pop,cumbia,latin,latin pop,tropical"
"189","edm,electropop,pop,tropical house"
"190","latin,reggaeton"
