"","genres"
"150","indie r&b,pop"
"151","dance pop,latin,latin pop,mexican pop,pop,pop quebecois,tropical"
"152","dance pop,pop,post-teen pop,r&b"
"153","reggaeton,trap latino"
"154","dance pop,latin,latin hip hop,latin pop,pop,reggaeton,tropical"
"155","dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary"
"156","dance pop,edm,electronic trap,pop,tropical house"
"157","latin pop,spanish pop,spanish pop rock"
"158","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"159","latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
"160","dancehall"
"161","latin,latin pop,salsa,tropical"
"162","latin,latin afrobeat,latin alternative,latin hip hop,puerto rican rock,reggaeton,rock en espanol,tropical"
"163","panamanian pop"
"164","big room,edm,pop,progressive house,tropical house"
"165","reggaeton,trap latino"
"166","colombian pop,latin pop"
"167","edm,pop,tropical house"
"168","cuban rumba,latin,latin jazz,mambo,salsa,tropical"
"169","pop rap"
"170","latin,latin arena pop,latin pop,spanish pop"
"171","boogaloo,cumbia,latin,latin jazz,salsa,tropical"
"172","latin,latin hip hop,pop,reggaeton,tropical"
"173","reggae,roots reggae"
"174","grupera,mariachi,ranchera,regional mexican"
"175","canadian pop,dance pop,pop,post-teen pop"
"176","champeta,colombian pop,electro latino,latin,latin pop,pop,tropical"
"177","brostep,egyptian pop,pop,progressive electro house"
"178","pop,post-teen pop"
"179",""
"180","tico"
"181","edm,tropical house"
"182","dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap music"
"183","dance pop,pop,pop rap"
"184","permanent wave,pop"
"185","deep funk carioca"
"186","boogaloo,latin jazz,mambo,salsa,tropical"
"187","latin,latin hip hop,pop,reggaeton,tropical"
"188","glam rock,rock"
"189","neo soul,pop,r&b,urban contemporary"
"190","dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop"
"191","hip hop,pop,pop rap,rap,trap music"
"192","argentine reggae,latin alternative,rock en espanol"
"193","dance pop,pop,post-teen pop,viral pop"
"194","dancehall,lovers rock,reggae fusion,roots reggae"
